energy_trace,power_distribution,workflow,c_value,deadline_factor,shift_mode,task_ordering,AVERAGE_of_brown_energy_used,STD_of_brown_energy_used,AVERAGE_of_green_energy_used,STD_of_green_energy_used,AVERAGE_of_makespan,STD_of_makespan,AVERAGE_of_workflow_stretch,STD_of_workflow_stretch
trace-2,uniform,bwa,0.500000,8,left,runtime,3741.337053,5515.042413,109023.037260,29642.159945,34440.200000,1825.155932,18239.800000,12146.927703
trace-2,uniform,bwa,0.500000,8,left,runtime_ascending,18381.278011,9386.038823,94383.096301,24446.827837,30111.400000,2169.359670,30110.400000,2169.359670
trace-2,uniform,bwa,0.500000,8,none,energy,2496.275091,4671.253015,110268.099222,29162.049757,45264.800000,6825.651663,25352.000000,4985.417803
trace-2,uniform,bwa,0.500000,8,none,power,13588.632797,10272.922970,99175.741516,28083.000635,35859.400000,6559.955881,22485.700000,9906.493561
trace-2,uniform,bwa,0.500000,8,none,runtime,3741.337053,5515.042413,109023.037260,29642.159945,43577.400000,7620.726011,26027.000000,5057.187031
trace-2,uniform,bwa,0.500000,8,none,runtime_ascending,18381.278011,9386.038823,94383.096301,24446.827837,31846.000000,934.652163,31845.000000,934.652163
trace-2,uniform,bwa,0.500000,8,right-left,energy,0.000000,0.000000,112764.374313,26661.603569,35949.300000,454.828918,8949.300000,454.828918
trace-2,uniform,bwa,0.500000,8,right-left,power,0.000000,0.000000,112764.374313,26661.603569,35949.300000,454.828918,8949.300000,454.828918
trace-2,uniform,bwa,0.500000,8,right-left,runtime,0.000000,0.000000,112764.374313,26661.603569,35949.300000,454.828918,8949.300000,454.828918
trace-2,uniform,bwa,0.500000,8,right-left,runtime_ascending,0.000000,0.000000,112764.374313,26661.603569,35949.300000,454.828918,8949.300000,454.828918
trace-2,uniform,bwa,0.800000,2,left,energy,112764.374313,26661.603569,-0.000000,0.000000,11067.200000,3490.576450,11066.200000,3490.576450
trace-2,uniform,bwa,0.800000,2,left,power,112764.374313,26661.603569,-0.000000,0.000000,10296.900000,2243.016345,9960.100000,1935.951242
trace-2,uniform,bwa,0.800000,2,left,runtime,112764.374313,26661.603569,-0.000000,0.000000,11067.200000,3490.576450,11066.200000,3490.576450
trace-2,uniform,bwa,0.800000,2,left,runtime_ascending,112764.374313,26661.603569,-0.000000,0.000000,10207.800000,2295.580333,10206.800000,2295.580333
trace-2,uniform,bwa,0.800000,2,none,energy,112764.374313,26661.603569,-0.000000,0.000000,15933.300000,1737.804749,15932.300000,1737.804749
trace-2,uniform,bwa,0.800000,2,none,power,112764.374313,26661.603569,-0.000000,0.000000,13503.700000,3360.697912,12602.700000,3457.752194
trace-2,uniform,bwa,0.800000,2,none,runtime,112764.374313,26661.603569,-0.000000,0.000000,15933.300000,1737.804749,15932.300000,1737.804749
trace-2,uniform,bwa,0.800000,2,none,runtime_ascending,112764.374313,26661.603569,-0.000000,0.000000,13307.300000,783.944591,13306.300000,783.944591
trace-2,uniform,bwa,0.800000,2,right-left,energy,112764.374313,26661.603569,-0.000000,0.000000,11067.200000,3490.576450,11066.200000,3490.576450
trace-2,uniform,bwa,0.800000,2,right-left,power,112764.374313,26661.603569,-0.000000,0.000000,10296.900000,2243.016345,9960.100000,1935.951242
trace-2,uniform,bwa,0.800000,2,right-left,runtime,112764.374313,26661.603569,-0.000000,0.000000,11067.200000,3490.576450,11066.200000,3490.576450
trace-2,uniform,bwa,0.800000,2,right-left,runtime_ascending,112764.374313,26661.603569,-0.000000,0.000000,10207.800000,2295.580333,10206.800000,2295.580333
trace-2,uniform,bwa,0.800000,4,left,energy,49686.718540,54772.890936,63077.655773,54017.507605,33417.300000,1981.771152,19861.800000,11690.999756
trace-2,uniform,bwa,0.800000,4,left,power,90587.403405,41208.259000,22176.970908,41566.001835,30532.900000,2804.574931,27457.900000,6709.320821
trace-2,uniform,bwa,0.800000,4,left,runtime,49686.718540,54772.890936,63077.655773,54017.507605,33417.300000,1981.771152,19870.400000,11699.554124
trace-2,uniform,bwa,0.800000,4,left,runtime_ascending,104301.698928,28615.119566,8462.675385,7237.253114,29688.000000,2180.467177,29687.000000,2180.467177
trace-2,uniform,bwa,0.800000,4,none,energy,49686.718540,54772.890936,63077.655773,54017.507605,33417.300000,1981.771152,19265.700000,11067.386102
trace-2,uniform,bwa,0.800000,4,none,power,90587.403405,41208.259000,22176.970908,41566.001835,30532.900000,2804.574931,26047.400000,6435.273631
trace-2,uniform,bwa,0.800000,4,none,runtime,49686.718540,54772.890936,63077.655773,54017.507605,33417.300000,1981.771152,19274.300000,11076.936340
trace-2,uniform,bwa,0.800000,4,none,runtime_ascending,104301.698928,28615.119566,8462.675385,7237.253114,29688.000000,2180.467177,29687.000000,2180.467177
trace-2,uniform,bwa,0.800000,4,right-left,energy,1581.690985,2079.317182,111182.683328,26723.451745,35444.900000,971.780319,8949.300000,454.828918
trace-2,uniform,bwa,0.800000,4,right-left,power,1581.690985,2079.317182,111182.683328,26723.451745,35444.900000,971.780319,8949.300000,454.828918
trace-2,uniform,bwa,0.800000,4,right-left,runtime,1581.690985,2079.317182,111182.683328,26723.451745,35444.900000,971.780319,8949.300000,454.828918
trace-2,uniform,bwa,0.800000,4,right-left,runtime_ascending,1581.690985,2079.317182,111182.683328,26723.451745,35444.900000,971.780319,8949.300000,454.828918
trace-2,uniform,bwa,0.800000,8,left,energy,16893.504330,7995.781731,95870.869983,24643.184417,30485.600000,1839.166430,20186.800000,11961.303495
trace-2,uniform,bwa,0.800000,8,left,power,16008.294899,9447.189769,96756.079414,28265.877573,30798.400000,2652.465109,21824.800000,11212.398116
trace-2,uniform,bwa,0.800000,8,left,runtime,16893.504330,7995.781731,95870.869983,24643.184417,31996.000000,5721.478053,21157.200000,13375.267954
trace-2,uniform,bwa,0.800000,8,left,runtime_ascending,18381.278011,9386.038823,94383.096301,24446.827837,30111.400000,2169.359670,30110.400000,2169.359670
trace-2,uniform,bwa,0.800000,8,none,energy,16893.504330,7995.781731,95870.869983,24643.184417,53310.900000,3102.677963,40312.100000,6188.531803
trace-2,uniform,bwa,0.800000,8,none,power,16012.985781,9448.770540,96751.388532,28273.825794,41399.300000,10930.335962,29657.400000,16625.386105
trace-2,uniform,bwa,0.800000,8,none,runtime,16893.504330,7995.781731,95870.869983,24643.184417,52806.700000,3603.847914,39807.900000,5757.266914
trace-2,uniform,bwa,0.800000,8,none,runtime_ascending,18381.278011,9386.038823,94383.096301,24446.827837,45467.200000,2160.634413,45466.200000,2160.634413
trace-2,uniform,bwa,0.800000,8,right-left,energy,0.000000,0.000000,112764.374313,26661.603569,35949.300000,454.828918,8949.300000,454.828918
trace-2,uniform,bwa,0.800000,8,right-left,power,0.000000,0.000000,112764.374313,26661.603569,35949.300000,454.828918,8949.300000,454.828918
trace-2,uniform,bwa,0.800000,8,right-left,runtime,0.000000,0.000000,112764.374313,26661.603569,35949.300000,454.828918,8949.300000,454.828918
trace-2,uniform,bwa,0.800000,8,right-left,runtime_ascending,0.000000,0.000000,112764.374313,26661.603569,35949.300000,454.828918,8949.300000,454.828918
trace-2,uniform,cycles,0.000000,2,left,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,left,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,none,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,none,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,none,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,2,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,left,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,left,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,none,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,none,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,none,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,4,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,left,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,left,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,none,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,none,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,none,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.000000,8,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,1909.900000,311.187136,1908.900000,311.187136
trace-2,uniform,cycles,0.500000,2,left,energy,112660.486006,28813.815966,-0.000000,0.000000,2514.700000,762.777243,2488.100000,739.217221
trace-2,uniform,cycles,0.500000,2,left,power,112660.486006,28813.815966,-0.000000,0.000000,2402.400000,469.250514,2388.500000,454.173547
trace-2,uniform,cycles,0.500000,2,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,2486.400000,725.322488,2461.000000,703.562838
trace-2,uniform,cycles,0.500000,2,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,2305.700000,415.818617,2304.700000,415.818617
trace-2,uniform,cycles,0.500000,2,none,energy,112660.486006,28813.815966,0.000000,0.000000,3104.900000,485.952547,3054.200000,482.456400
trace-2,uniform,cycles,0.500000,2,none,power,112660.486006,28813.815966,-0.000000,0.000000,2880.700000,579.737690,2816.100000,507.506420
trace-2,uniform,cycles,0.500000,2,none,runtime,112660.486006,28813.815966,0.000000,0.000000,3074.800000,494.117125,3024.800000,490.501286
trace-2,uniform,cycles,0.500000,2,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,2483.100000,404.480311,2482.100000,404.480311
trace-2,uniform,cycles,0.500000,2,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,2514.700000,762.777243,2488.100000,739.217221
trace-2,uniform,cycles,0.500000,2,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,2402.400000,469.250514,2388.500000,454.173547
trace-2,uniform,cycles,0.500000,2,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,2486.400000,725.322488,2461.000000,703.562838
trace-2,uniform,cycles,0.500000,2,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,2305.700000,415.818617,2304.700000,415.818617
trace-2,uniform,cycles,0.500000,4,left,energy,112660.486006,28813.815966,-0.000000,0.000000,3160.000000,1731.263123,3123.700000,1686.523779
trace-2,uniform,cycles,0.500000,4,left,power,112660.486006,28813.815966,-0.000000,0.000000,2977.100000,993.382935,2931.700000,952.866325
trace-2,uniform,cycles,0.500000,4,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,3600.000000,1460.972963,3550.300000,1420.417079
trace-2,uniform,cycles,0.500000,4,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,3058.100000,713.277950,3057.100000,713.277950
trace-2,uniform,cycles,0.500000,4,none,energy,112660.486006,28813.815966,0.000000,0.000000,4817.100000,636.107512,4732.800000,629.726360
trace-2,uniform,cycles,0.500000,4,none,power,112660.486006,28813.815966,-0.000000,0.000000,4391.600000,839.320122,4227.500000,699.069103
trace-2,uniform,cycles,0.500000,4,none,runtime,112660.486006,28813.815966,-0.000000,0.000000,4776.000000,631.222799,4693.500000,625.033732
trace-2,uniform,cycles,0.500000,4,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,3662.100000,573.304931,3661.100000,573.304931
trace-2,uniform,cycles,0.500000,4,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,3160.000000,1731.263123,3123.700000,1686.523779
trace-2,uniform,cycles,0.500000,4,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,2977.100000,993.382935,2931.700000,952.866325
trace-2,uniform,cycles,0.500000,4,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,3600.000000,1460.972963,3550.300000,1420.417079
trace-2,uniform,cycles,0.500000,4,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,3058.100000,713.277950,3057.100000,713.277950
trace-2,uniform,cycles,0.500000,8,left,energy,112660.486006,28813.815966,-0.000000,0.000000,5935.000000,3533.822199,5842.000000,3455.768286
trace-2,uniform,cycles,0.500000,8,left,power,112660.486006,28813.815966,-0.000000,0.000000,4624.700000,2918.482827,4466.600000,2714.347485
trace-2,uniform,cycles,0.500000,8,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,5876.100000,3489.342741,5787.600000,3414.986000
trace-2,uniform,cycles,0.500000,8,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,5262.700000,1897.849839,5261.700000,1897.849839
trace-2,uniform,cycles,0.500000,8,none,energy,112660.486006,28813.815966,0.000000,0.000000,8603.200000,1306.870630,8451.300000,1295.171035
trace-2,uniform,cycles,0.500000,8,none,power,112660.486006,28813.815966,0.000000,0.000000,7496.200000,1374.808253,7158.200000,1078.336558
trace-2,uniform,cycles,0.500000,8,none,runtime,112660.486006,28813.815966,0.000000,0.000000,8716.600000,1256.783743,8569.200000,1245.249355
trace-2,uniform,cycles,0.500000,8,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,6248.900000,1046.358283,6247.900000,1046.358283
trace-2,uniform,cycles,0.500000,8,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,5935.000000,3533.822199,5842.000000,3455.768286
trace-2,uniform,cycles,0.500000,8,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,4624.700000,2918.482827,4466.600000,2714.347485
trace-2,uniform,cycles,0.500000,8,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,5876.100000,3489.342741,5787.600000,3414.986000
trace-2,uniform,cycles,0.500000,8,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,5262.700000,1897.849839,5261.700000,1897.849839
trace-2,uniform,cycles,0.800000,2,left,energy,112660.486006,28813.815966,-0.000000,0.000000,2921.000000,962.819932,2901.700000,925.374044
trace-2,uniform,cycles,0.800000,2,left,power,112660.486006,28813.815966,-0.000000,0.000000,2620.400000,867.462609,2609.000000,867.052222
trace-2,uniform,cycles,0.800000,2,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,2962.000000,1095.322986,2942.700000,1063.341280
trace-2,uniform,cycles,0.800000,2,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,2546.200000,597.683268,2545.200000,597.683268
trace-2,uniform,cycles,0.800000,2,none,energy,112660.486006,28813.815966,0.000000,0.000000,3651.200000,645.421619,3631.900000,612.828497
trace-2,uniform,cycles,0.800000,2,none,power,112660.486006,28813.815966,-0.000000,0.000000,3348.100000,688.782573,3318.600000,702.650095
trace-2,uniform,cycles,0.800000,2,none,runtime,112660.486006,28813.815966,0.000000,0.000000,3653.400000,661.526383,3634.100000,629.838330
trace-2,uniform,cycles,0.800000,2,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,2837.500000,450.143249,2836.500000,450.143249
trace-2,uniform,cycles,0.800000,2,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,2921.000000,962.819932,2901.700000,925.374044
trace-2,uniform,cycles,0.800000,2,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,2620.400000,867.462609,2609.000000,867.052222
trace-2,uniform,cycles,0.800000,2,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,2962.000000,1095.322986,2942.700000,1063.341280
trace-2,uniform,cycles,0.800000,2,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,2546.200000,597.683268,2545.200000,597.683268
trace-2,uniform,cycles,0.800000,4,left,energy,112660.486006,28813.815966,-0.000000,0.000000,4205.400000,2509.427212,4056.000000,2354.007788
trace-2,uniform,cycles,0.800000,4,left,power,112660.486006,28813.815966,-0.000000,0.000000,3792.800000,2055.721544,3636.800000,1811.525189
trace-2,uniform,cycles,0.800000,4,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,4984.900000,2232.520372,4786.300000,2096.171645
trace-2,uniform,cycles,0.800000,4,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,4230.800000,1348.074907,4229.800000,1348.074907
trace-2,uniform,cycles,0.800000,4,none,energy,112660.486006,28813.815966,0.000000,0.000000,6403.000000,913.609204,6113.600000,883.380401
trace-2,uniform,cycles,0.800000,4,none,power,112660.486006,28813.815966,0.000000,0.000000,5859.700000,1155.729693,5534.500000,844.199720
trace-2,uniform,cycles,0.800000,4,none,runtime,112660.486006,28813.815966,-0.000000,0.000000,6358.200000,922.589929,6073.600000,891.442177
trace-2,uniform,cycles,0.800000,4,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,4903.100000,819.908592,4902.100000,819.908592
trace-2,uniform,cycles,0.800000,4,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,4205.400000,2509.427212,4056.000000,2354.007788
trace-2,uniform,cycles,0.800000,4,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,3792.800000,2055.721544,3636.800000,1811.525189
trace-2,uniform,cycles,0.800000,4,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,4984.900000,2232.520372,4786.300000,2096.171645
trace-2,uniform,cycles,0.800000,4,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,4230.800000,1348.074907,4229.800000,1348.074907
trace-2,uniform,cycles,0.800000,8,left,energy,112660.486006,28813.815966,-0.000000,0.000000,6986.200000,5521.286601,6706.100000,5225.469260
trace-2,uniform,cycles,0.800000,8,left,power,112660.486006,28813.815966,-0.000000,0.000000,6936.900000,4424.127069,6500.200000,3951.456575
trace-2,uniform,cycles,0.800000,8,left,runtime,112660.486006,28813.815966,-0.000000,0.000000,7800.400000,5215.761353,7479.800000,4938.577748
trace-2,uniform,cycles,0.800000,8,left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,7631.000000,3352.977648,7630.000000,3352.977648
trace-2,uniform,cycles,0.800000,8,none,energy,112660.486006,28813.815966,-0.000000,0.000000,11980.000000,1847.876439,11424.800000,1790.160067
trace-2,uniform,cycles,0.800000,8,none,power,112660.486006,28813.815966,0.000000,0.000000,10721.900000,2018.508550,9952.100000,1515.411015
trace-2,uniform,cycles,0.800000,8,none,runtime,112660.486006,28813.815966,-0.000000,0.000000,12096.300000,1837.761564,11552.200000,1777.719875
trace-2,uniform,cycles,0.800000,8,none,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,9056.700000,1680.693842,9055.700000,1680.693842
trace-2,uniform,cycles,0.800000,8,right-left,energy,112660.486006,28813.815966,-0.000000,0.000000,6986.200000,5521.286601,6706.100000,5225.469260
trace-2,uniform,cycles,0.800000,8,right-left,power,112660.486006,28813.815966,-0.000000,0.000000,6936.900000,4424.127069,6500.200000,3951.456575
trace-2,uniform,cycles,0.800000,8,right-left,runtime,112660.486006,28813.815966,-0.000000,0.000000,7800.400000,5215.761353,7479.800000,4938.577748
trace-2,uniform,cycles,0.800000,8,right-left,runtime_ascending,112660.486006,28813.815966,-0.000000,0.000000,7631.000000,3352.977648,7630.000000,3352.977648
trace-2,uniform,genome,0.000000,2,left,energy,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,left,power,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,left,runtime,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,left,runtime_ascending,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,none,energy,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,none,power,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,none,runtime,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,none,runtime_ascending,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,right-left,energy,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,right-left,power,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,right-left,runtime,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,2,right-left,runtime_ascending,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,left,energy,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,left,power,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,left,runtime,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,left,runtime_ascending,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,none,energy,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,none,power,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,none,runtime,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,none,runtime_ascending,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,right-left,energy,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,right-left,power,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,right-left,runtime,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,4,right-left,runtime_ascending,257674.400612,66955.207334,-0.000000,0.000000,3972.700000,263.883834,3971.700000,263.883834
trace-2,uniform,genome,0.000000,8,left,energy,68124.215146,39711.711009,189550.185467,78498.214575,29872.500000,1074.181058,21883.800000,12346.603094
trace-2,uniform,genome,0.000000,8,left,power,100132.276665,53964.115967,157542.123948,62941.446826,28841.100000,1068.179287,23552.300000,10360.011283
trace-2,uniform,genome,0.000000,8,left,runtime,74230.863005,42217.800616,183443.537607,62997.678356,29748.800000,866.341195,29747.800000,866.341195
trace-2,uniform,genome,0.000000,8,left,runtime_ascending,132404.335540,48261.091259,125270.065072,40153.387952,28475.400000,628.568250,28474.400000,628.568250
trace-2,uniform,genome,0.000000,8,none,energy,68124.215146,39711.711009,189550.185467,78498.214575,29872.500000,1074.181058,21883.800000,12346.603094
trace-2,uniform,genome,0.000000,8,none,power,100132.276665,53964.115967,157542.123948,62941.446826,28841.100000,1068.179287,23552.300000,10360.011283
trace-2,uniform,genome,0.000000,8,none,runtime,74230.863005,42217.800616,183443.537607,62997.678356,29748.800000,866.341195,29747.800000,866.341195
trace-2,uniform,genome,0.000000,8,none,runtime_ascending,132404.335540,48261.091259,125270.065072,40153.387952,28475.400000,628.568250,28474.400000,628.568250
trace-2,uniform,genome,0.000000,8,right-left,energy,17685.784912,37748.119302,239988.615700,78494.610560,30560.800000,1201.326748,6372.700000,7404.190616
trace-2,uniform,genome,0.000000,8,right-left,power,17685.784912,37748.119302,239988.615700,78494.610560,30560.800000,1201.326748,6372.700000,7404.190616
trace-2,uniform,genome,0.000000,8,right-left,runtime,17685.784912,37748.119302,239988.615700,78494.610560,30560.800000,1201.326748,6372.700000,7404.190616
trace-2,uniform,genome,0.000000,8,right-left,runtime_ascending,17685.784912,37748.119302,239988.615700,78494.610560,30560.800000,1201.326748,6372.700000,7404.190616
