energy_trace,power_distribution,workflow,c_value,deadline_factor,shift_mode,task_ordering,AVERAGE_of_brown_energy_used,STD_of_brown_energy_used,AVERAGE_of_green_energy_used,STD_of_green_energy_used,AVERAGE_of_makespan,STD_of_makespan,AVERAGE_of_workflow_stretch,STD_of_workflow_stretch
trace-1,uniform,seismology,0.000000,2,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,2,left,power,0.000000,0.000000,26619665.325627,9100464.988671,23877.900000,1304.389380,23876.900000,1304.389380
trace-1,uniform,seismology,0.000000,2,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,2,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,2,none,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,2,none,power,27923.733726,32699.943272,26591741.591901,9101068.534471,23877.900000,1304.389380,23876.900000,1304.389380
trace-1,uniform,seismology,0.000000,2,none,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,2,none,runtime_ascending,140339.515137,92393.351462,26479325.810490,9015365.113247,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,2,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,2,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,2,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,2,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,4,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,4,left,power,0.000000,0.000000,26619665.325627,9100464.988671,23877.900000,1304.389380,23876.900000,1304.389380
trace-1,uniform,seismology,0.000000,4,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,4,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,4,none,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,4,none,power,27923.733726,32699.943272,26591741.591901,9101068.534471,23877.900000,1304.389380,23876.900000,1304.389380
trace-1,uniform,seismology,0.000000,4,none,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,4,none,runtime_ascending,140339.515137,92393.351462,26479325.810490,9015365.113247,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,4,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,4,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,4,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,4,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,8,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,8,left,power,0.000000,0.000000,26619665.325627,9100464.988671,23877.900000,1304.389380,23876.900000,1304.389380
trace-1,uniform,seismology,0.000000,8,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,8,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,8,none,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,8,none,power,27923.733726,32699.943272,26591741.591901,9101068.534471,23877.900000,1304.389380,23876.900000,1304.389380
trace-1,uniform,seismology,0.000000,8,none,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,8,none,runtime_ascending,140339.515137,92393.351462,26479325.810490,9015365.113247,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.000000,8,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,8,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,8,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.000000,8,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,2,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,2,left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,2,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,2,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25307.900000,570.672790,25306.900000,570.672790
trace-1,uniform,seismology,0.500000,2,none,energy,0.000000,0.000000,26619665.325627,9100464.988671,30416.300000,14.636712,22878.700000,10.863292
trace-1,uniform,seismology,0.500000,2,none,power,0.000000,0.000000,26619665.325627,9100464.988671,30578.100000,136.794615,24547.900000,1434.251834
trace-1,uniform,seismology,0.500000,2,none,runtime,0.000000,0.000000,26619665.325627,9100464.988671,30416.300000,14.636712,22878.700000,10.863292
trace-1,uniform,seismology,0.500000,2,none,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,30686.100000,14.448760,30685.100000,14.448760
trace-1,uniform,seismology,0.500000,2,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,2,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,2,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,2,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,4,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,4,left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,4,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,4,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25307.900000,570.672790,25306.900000,570.672790
trace-1,uniform,seismology,0.500000,4,none,energy,0.000000,0.000000,26619665.325627,9100464.988671,38042.600000,18.124262,22878.700000,10.863292
trace-1,uniform,seismology,0.500000,4,none,power,0.000000,0.000000,26619665.325627,9100464.988671,67022.900000,24938.270770,52376.000000,25384.824513
trace-1,uniform,seismology,0.500000,4,none,runtime,0.000000,0.000000,26619665.325627,9100464.988671,38042.600000,18.124262,22878.700000,10.863292
trace-1,uniform,seismology,0.500000,4,none,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,86340.000000,0.000000,86339.000000,0.000000
trace-1,uniform,seismology,0.500000,4,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,4,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,4,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,4,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,8,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,8,left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,8,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,8,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25307.900000,570.672790,25306.900000,570.672790
trace-1,uniform,seismology,0.500000,8,none,energy,0.000000,0.000000,26619665.325627,9100464.988671,108678.700000,10.863292,78261.700000,3.497618
trace-1,uniform,seismology,0.500000,8,none,power,0.000000,0.000000,26619665.325627,9100464.988671,95585.200000,11940.646389,74836.300000,3627.647449
trace-1,uniform,seismology,0.500000,8,none,runtime,0.000000,0.000000,26619665.325627,9100464.988671,108678.700000,10.863292,78261.700000,3.497618
trace-1,uniform,seismology,0.500000,8,none,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,86340.000000,0.000000,86339.000000,0.000000
trace-1,uniform,seismology,0.500000,8,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,8,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,8,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.500000,8,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,2,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.800000,2,left,power,0.000000,0.000000,26619665.325627,9100464.988671,24675.900000,528.924160,24674.900000,528.924160
trace-1,uniform,seismology,0.800000,2,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.800000,2,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25307.900000,570.672790,25306.900000,570.672790
trace-1,uniform,seismology,0.800000,2,none,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.800000,2,none,power,0.000000,0.000000,26619665.325627,9100464.988671,31000.300000,5644.496751,25427.000000,885.528342
trace-1,uniform,seismology,0.800000,2,none,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.800000,2,none,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,35370.200000,16.591832,35369.200000,16.591832
trace-1,uniform,seismology,0.800000,2,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,2,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,2,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,2,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,4,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.800000,4,left,power,0.000000,0.000000,26619665.325627,9100464.988671,24049.000000,1083.819276,24048.000000,1083.819276
trace-1,uniform,seismology,0.800000,4,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,22879.700000,10.863292,22878.700000,10.863292
trace-1,uniform,seismology,0.800000,4,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25307.900000,570.672790,25306.900000,570.672790
trace-1,uniform,seismology,0.800000,4,none,energy,0.000000,0.000000,26619665.325627,9100464.988671,42978.000000,32.076298,42977.000000,32.076298
trace-1,uniform,seismology,0.800000,4,none,power,668.524299,747.323369,26618996.801328,9100697.217391,68997.300000,22389.341249,55268.300000,10574.173265
trace-1,uniform,seismology,0.800000,4,none,runtime,0.000000,0.000000,26619665.325627,9100464.988671,42978.000000,32.076298,42977.000000,32.076298
trace-1,uniform,seismology,0.800000,4,none,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,86340.000000,0.000000,86339.000000,0.000000
trace-1,uniform,seismology,0.800000,4,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,4,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,4,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,4,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,8,left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,8,left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,8,left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,8,left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25307.900000,570.672790,25306.900000,570.672790
trace-1,uniform,seismology,0.800000,8,none,energy,26617768.023085,9100714.759066,1897.302542,510.364149,86340.000000,0.000000,37673.200000,23.131508
trace-1,uniform,seismology,0.800000,8,none,power,13213872.405464,17511516.361719,13405792.920163,13028945.571091,99681.800000,11482.869887,62926.400000,21739.640553
trace-1,uniform,seismology,0.800000,8,none,runtime,26617768.023085,9100714.759066,1897.302542,510.364149,86340.000000,0.000000,37673.200000,23.131508
trace-1,uniform,seismology,0.800000,8,none,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,108585.200000,51.423730,108584.200000,51.423730
trace-1,uniform,seismology,0.800000,8,right-left,energy,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,8,right-left,power,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,8,right-left,runtime,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,seismology,0.800000,8,right-left,runtime_ascending,0.000000,0.000000,26619665.325627,9100464.988671,25047.200000,531.234997,25046.200000,531.234997
trace-1,uniform,soykb,0.000000,2,left,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,none,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,none,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,none,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,none,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,right-left,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,right-left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,right-left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,2,right-left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,left,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,none,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,none,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,none,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,none,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,right-left,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,right-left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,right-left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,4,right-left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,left,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,none,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,none,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,none,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,none,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,right-left,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,right-left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,right-left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.000000,8,right-left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,2,left,energy,0.000000,0.000000,3100256.732287,1008117.167208,22657.500000,3912.018469,22656.500000,3912.018469
trace-1,uniform,soykb,0.500000,2,left,power,0.000000,0.000000,3100256.732287,1008117.167208,22714.400000,4091.700223,22713.400000,4091.700223
trace-1,uniform,soykb,0.500000,2,left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,22657.500000,3912.018469,22656.500000,3912.018469
trace-1,uniform,soykb,0.500000,2,left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21850.100000,1369.514711,21849.100000,1369.514711
trace-1,uniform,soykb,0.500000,2,none,energy,0.000000,0.000000,3100256.732287,1008117.167208,33459.700000,302.898608,33458.700000,302.898608
trace-1,uniform,soykb,0.500000,2,none,power,0.000000,0.000000,3100256.732287,1008117.167208,32030.300000,3684.878652,31753.700000,3946.541835
trace-1,uniform,soykb,0.500000,2,none,runtime,0.000000,0.000000,3100256.732287,1008117.167208,33459.700000,302.898608,33458.700000,302.898608
trace-1,uniform,soykb,0.500000,2,none,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,25275.000000,362.877084,25274.000000,362.877084
trace-1,uniform,soykb,0.500000,2,right-left,energy,0.000000,0.000000,3100256.732287,1008117.167208,22657.500000,3912.018469,22656.500000,3912.018469
trace-1,uniform,soykb,0.500000,2,right-left,power,0.000000,0.000000,3100256.732287,1008117.167208,22714.400000,4091.700223,22713.400000,4091.700223
trace-1,uniform,soykb,0.500000,2,right-left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,22657.500000,3912.018469,22656.500000,3912.018469
trace-1,uniform,soykb,0.500000,2,right-left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21850.100000,1369.514711,21849.100000,1369.514711
trace-1,uniform,soykb,0.500000,4,left,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,4,left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,4,left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,4,left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,4,none,energy,8389.254995,2932.076301,3091867.477292,1005879.788649,70881.300000,16153.279901,70879.500000,16154.041416
trace-1,uniform,soykb,0.500000,4,none,power,23846.792566,34677.289139,3076409.939721,1004212.217916,64891.000000,18381.258493,64123.400000,18515.759097
trace-1,uniform,soykb,0.500000,4,none,runtime,8485.856289,2883.244241,3091770.875998,1005884.176044,72300.100000,14371.762394,72299.100000,14371.762394
trace-1,uniform,soykb,0.500000,4,none,runtime_ascending,203.466443,276.156224,3100053.265845,1008053.147346,61069.500000,21399.222947,61068.500000,21399.222947
trace-1,uniform,soykb,0.500000,4,right-left,energy,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,4,right-left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,4,right-left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,4,right-left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,8,left,energy,0.000000,0.000000,3100256.732287,1008117.167208,32086.900000,33725.336139,32085.900000,33725.336139
trace-1,uniform,soykb,0.500000,8,left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,8,left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,32086.900000,33725.336139,32085.900000,33725.336139
trace-1,uniform,soykb,0.500000,8,left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,8,none,energy,0.000000,0.000000,3100256.732287,1008117.167208,118317.600000,12480.216515,118312.300000,12481.610304
trace-1,uniform,soykb,0.500000,8,none,power,13397.820363,29411.318848,3086858.911925,1012996.473511,110517.900000,24183.991783,108780.700000,23217.608868
trace-1,uniform,soykb,0.500000,8,none,runtime,0.000000,0.000000,3100256.732287,1008117.167208,127187.600000,841.861852,127186.600000,841.861852
trace-1,uniform,soykb,0.500000,8,none,runtime_ascending,406.244726,149.342794,3099850.487561,1008189.300523,86010.000000,0.000000,86009.000000,0.000000
trace-1,uniform,soykb,0.500000,8,right-left,energy,0.000000,0.000000,3100256.732287,1008117.167208,32086.900000,33725.336139,32085.900000,33725.336139
trace-1,uniform,soykb,0.500000,8,right-left,power,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.500000,8,right-left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,32086.900000,33725.336139,32085.900000,33725.336139
trace-1,uniform,soykb,0.500000,8,right-left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.800000,2,left,energy,0.000000,0.000000,3100256.732287,1008117.167208,23382.900000,6203.817381,23381.900000,6203.817381
trace-1,uniform,soykb,0.800000,2,left,power,0.000000,0.000000,3100256.732287,1008117.167208,23383.200000,6204.765513,23382.200000,6204.765513
trace-1,uniform,soykb,0.800000,2,left,runtime,0.000000,0.000000,3100256.732287,1008117.167208,23382.900000,6203.817381,23381.900000,6203.817381
trace-1,uniform,soykb,0.800000,2,left,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,21448.500000,227.336388,21447.500000,227.336388
trace-1,uniform,soykb,0.800000,2,none,energy,0.000000,0.000000,3100256.732287,1008117.167208,40666.400000,348.404044,40665.400000,348.404044
trace-1,uniform,soykb,0.800000,2,none,power,0.000000,0.000000,3100256.732287,1008117.167208,37717.400000,2794.171720,37169.300000,3127.042517
trace-1,uniform,soykb,0.800000,2,none,runtime,0.000000,0.000000,3100256.732287,1008117.167208,40666.400000,348.404044,40665.400000,348.404044
trace-1,uniform,soykb,0.800000,2,none,runtime_ascending,0.000000,0.000000,3100256.732287,1008117.167208,34191.000000,416.618664,34190.000000,416.618664
