timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-11-19 11:30:01,260700,407
2016-11-19 11:35:01,261000,375
2016-11-19 11:40:01,261300,479
2016-11-19 11:45:01,261600,448
2016-11-19 11:50:01,261900,432
2016-11-19 11:55:01,262200,331
2016-11-19 12:00:01,262500,426
2016-11-19 12:05:01,262800,431
2016-11-19 12:10:01,263100,385
2016-11-19 12:15:01,263400,296
2016-11-19 12:20:01,263700,302
2016-11-19 12:25:01,264000,265
2016-11-19 12:30:01,264300,296
2016-11-19 12:35:01,264600,289
2016-11-19 12:40:01,264900,279
2016-11-19 12:45:01,265200,237
2016-11-19 12:50:01,265500,217
2016-11-19 12:55:01,265800,208
2016-11-19 13:00:01,266100,159
2016-11-19 13:05:01,266400,92
2016-11-19 13:10:01,266700,61
2016-11-19 13:15:01,267000,52
2016-11-19 13:20:01,267300,47
2016-11-19 13:25:01,267600,130
2016-11-19 13:30:01,267900,205
2016-11-19 13:35:01,268200,256
2016-11-19 13:40:01,268500,176
2016-11-19 13:45:01,268800,163
2016-11-19 13:50:01,269100,182
2016-11-19 13:55:01,269400,181
2016-11-19 14:00:01,269700,183
2016-11-19 14:05:01,270000,142
2016-11-19 14:10:01,270300,56
2016-11-19 14:15:01,270600,68
2016-11-19 14:20:01,270900,86
2016-11-19 14:25:01,271200,96
2016-11-19 14:30:01,271500,136
2016-11-19 14:35:01,271800,126
2016-11-19 14:40:01,272100,142
2016-11-19 14:45:01,272400,120
2016-11-19 14:50:01,272700,107
2016-11-19 14:55:01,273000,94
2016-11-19 15:00:01,273300,87
2016-11-19 15:05:01,273600,90
2016-11-19 15:10:01,273900,91
2016-11-19 15:15:01,274200,80
2016-11-19 15:20:01,274500,70
2016-11-19 15:25:01,274800,52
2016-11-19 15:30:01,275100,50
2016-11-19 15:35:01,275400,51
2016-11-19 15:40:01,275700,41
2016-11-19 15:45:01,276000,49
2016-11-19 15:50:01,276300,49
2016-11-19 15:55:01,276600,53
2016-11-19 16:00:01,276900,38
2016-11-19 16:05:01,277200,34
2016-11-19 16:10:01,277500,29
2016-11-19 16:15:01,277800,25
2016-11-19 16:20:01,278100,21
2016-11-19 16:25:01,278400,23
2016-11-19 16:30:01,278700,23
2016-11-19 16:35:01,279000,18
2016-11-19 16:40:01,279300,18
2016-11-19 16:45:01,279600,0
2016-11-19 16:50:01,279900,0
2016-11-19 16:55:01,280200,0
2016-11-19 17:00:01,280500,0
2016-11-19 17:05:01,280800,0
2016-11-19 17:10:01,281100,0
2016-11-19 17:15:01,281400,0
2016-11-19 17:20:01,281700,0
2016-11-19 17:25:01,282000,0
2016-11-19 17:30:01,282300,0
2016-11-19 17:35:01,282600,0
2016-11-19 17:40:01,282900,0
2016-11-19 17:45:01,283200,0
2016-11-19 17:50:01,283500,0
2016-11-19 17:55:01,283800,0
2016-11-19 18:00:01,284100,0
2016-11-19 18:05:01,284400,0
2016-11-19 18:10:01,284700,0
2016-11-19 18:15:01,285000,0
2016-11-19 18:20:01,285300,0
2016-11-19 18:25:01,285600,0
2016-11-19 18:30:01,285900,0
2016-11-19 18:35:01,286200,0
2016-11-19 18:40:01,286500,0
2016-11-19 18:45:01,286800,0
2016-11-19 18:50:01,287100,0
2016-11-19 18:55:01,287400,0
2016-11-19 19:00:01,287700,0
2016-11-19 19:05:01,288000,0
2016-11-19 19:10:01,288300,0
2016-11-19 19:15:01,288600,0
2016-11-19 19:20:01,288900,0
2016-11-19 19:25:01,289200,0
2016-11-19 19:30:01,289500,0
2016-11-19 19:35:01,289800,0
2016-11-19 19:40:01,290100,0
2016-11-19 19:45:01,290400,0
2016-11-19 19:50:01,290700,0
2016-11-19 19:55:01,291000,0
2016-11-19 20:00:01,291300,0
2016-11-19 20:05:01,291600,0
2016-11-19 20:10:01,291900,0
2016-11-19 20:15:01,292200,0
2016-11-19 20:20:01,292500,0
2016-11-19 20:25:01,292800,0
2016-11-19 20:30:01,293100,0
2016-11-19 20:35:01,293400,0
2016-11-19 20:40:01,293700,0
2016-11-19 20:45:01,294000,0
2016-11-19 20:50:01,294300,0
2016-11-19 20:55:01,294600,0
2016-11-19 21:00:01,294900,0
2016-11-19 21:05:01,295200,0
2016-11-19 21:10:01,295500,0
2016-11-19 21:15:01,295800,0
2016-11-19 21:20:01,296100,0
2016-11-19 21:25:01,296400,0
2016-11-19 21:30:01,296700,0
2016-11-19 21:35:01,297000,0
2016-11-19 21:40:01,297300,0
2016-11-19 21:45:01,297600,0
2016-11-19 21:50:01,297900,0
2016-11-19 21:55:01,298200,0
2016-11-19 22:00:01,298500,0
2016-11-19 22:05:01,298800,0
2016-11-19 22:10:01,299100,0
2016-11-19 22:15:01,299400,0
2016-11-19 22:20:01,299700,0
2016-11-19 22:25:01,300000,0
2016-11-19 22:30:01,300300,0
2016-11-19 22:35:01,300600,0
2016-11-19 22:40:01,300900,0
2016-11-19 22:45:01,301200,0
2016-11-19 22:50:01,301500,0
2016-11-19 22:55:01,301800,0
2016-11-19 23:00:01,302100,0
2016-11-19 23:05:01,302400,0
2016-11-19 23:10:01,302700,0
2016-11-19 23:15:01,303000,0
2016-11-19 23:20:01,303300,0
2016-11-19 23:25:01,303600,0
2016-11-19 23:30:01,303900,0
2016-11-19 23:35:01,304200,0
2016-11-19 23:40:01,304500,0
2016-11-19 23:45:01,304800,0
2016-11-19 23:50:01,305100,0
2016-11-19 23:55:01,305400,0
2016-11-20 00:00:01,305700,0
2016-11-20 00:05:01,306000,0
2016-11-20 00:10:01,306300,0
2016-11-20 00:15:01,306600,0
2016-11-20 00:20:01,306900,0
2016-11-20 00:25:01,307200,0
2016-11-20 00:30:01,307500,0
2016-11-20 00:35:01,307800,0
2016-11-20 00:40:01,308100,0
2016-11-20 00:45:01,308400,0
2016-11-20 00:50:01,308700,0
2016-11-20 00:55:01,309000,0
2016-11-20 01:00:01,309300,0
2016-11-20 01:05:01,309600,0
2016-11-20 01:10:01,309900,0
2016-11-20 01:15:01,310200,0
2016-11-20 01:20:01,310500,0
2016-11-20 01:25:01,310800,0
2016-11-20 01:30:01,311100,0
2016-11-20 01:35:01,311400,0
2016-11-20 01:40:01,311700,0
